specimenID,clade_name,relative_abundance
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus,12.15524
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Cytomegalovirus|s__Aotine_betaherpesvirus_1,7.97469
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_1,4.52021
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Ateline_gammaherpesvirus_3,1.99824
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Abelson_murine_leukemia_virus,0.96819
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus|s__Alcelaphine_gammaherpesvirus_1,0.48719
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Avian_myelocytomatosis_virus,0.37617
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Saimiriine_gammaherpesvirus_2,0.32142
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Anguillid_herpesvirus_1,0.30804
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Narnaviridae|g__Narnavirus|s__Saccharomyces_20S_RNA_narnavirus,0.25455
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Bovine_alphaherpesvirus_5,0.24239
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Polydnaviridae|g__Bracovirus|s__Cotesia_congregata_bracovirus,0.228
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Macacine_alphaherpesvirus_1,0.22795
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Suid_alphaherpesvirus_1,0.16852
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Clover_yellow_mosaic_virus,0.12644
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Cytomegalovirus|s__Human_betaherpesvirus_5,0.12616
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_2,0.11337
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Mimiviridae|g__Cafeteriavirus|s__Cafeteria_roenbergensis_virus,0.09966
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2,0.09586
patient6tumor4,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_SCN_67_85,0.09575
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Arabis_mosaic_virus,0.09509
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_1,0.08772
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Epsilonretrovirus|s__Walleye_dermal_sarcoma_virus,0.07482
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Cyanophage_PSS2,0.05601
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Grapevine_fleck_virus,0.05417
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_Giraffe_1,0.05295
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Lymphocryptovirus|s__Callitrichine_gammaherpesvirus_3,0.03746
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Moroccan_watermelon_mosaic_virus,0.0338
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Sweet_potato_virus_C,0.03034
patient6tumor4,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_A,0.02648
patient6tumor4,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Ochrobactrum|s__Ochrobactrum_rhizosphaerae,0.02601
patient6tumor5,k__Viruses,99.99508
patient6tumor5,k__Bacteria,0.00492
patient6tumor5,k__Viruses|p__Viruses_unclassified,99.96041
patient6tumor5,k__Viruses|p__Negarnaviricota,0.03468
patient6tumor5,k__Bacteria|p__Proteobacteria,0.00492
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified,99.96041
patient6tumor5,k__Viruses|p__Negarnaviricota|c__Ellioviricetes,0.03468
patient6tumor5,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,0.00492
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales,47.14423
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales,27.0558
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified,25.46319
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales,0.21322
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales,0.08395
patient6tumor5,k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales,0.03468
patient6tumor5,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,0.00492
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae,47.14423
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae,24.17356
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae,10.87295
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae,9.41512
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Polydnaviridae,4.56977
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae,2.88224
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Luteoviridae,0.21429
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Secoviridae,0.21322
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae,0.20132
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae,0.10336
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Reoviridae,0.08639
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae,0.08395
patient6tumor5,k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Fimoviridae,0.03468
patient6tumor5,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,0.00492
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified,36.77478
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus,24.17356
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae|g__Alphapartitivirus,10.87295
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus,10.1217
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus,9.41512
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Polydnaviridae|g__Bracovirus,4.56977
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus,1.59323
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus,0.64791
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus,0.33764
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus,0.30348
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus,0.24776
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Luteoviridae|g__Polerovirus,0.21429
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Secoviridae|g__Nepovirus,0.21322
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus,0.17813
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus,0.10336
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Reoviridae|g__Rotavirus,0.08639
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Tymovirus,0.04346
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Maculavirus,0.04049
patient6tumor5,k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Fimoviridae|g__Emaravirus,0.03468
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Flavivirus,0.02318
patient6tumor5,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax,0.00492
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified|s__Human_endogenous_retrovirus_K,36.77478
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_3,15.66094
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae|g__Alphapartitivirus|s__Vicia_cryptic_virus,10.87295
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus,9.39264
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus,8.27223
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_1,8.04684
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Polydnaviridae|g__Bracovirus|s__Cotesia_congregata_bracovirus,4.56977
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Abelson_murine_leukemia_virus,1.84947
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Ateline_gammaherpesvirus_3,1.59323
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus|s__Alcelaphine_gammaherpesvirus_1,0.30348
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Anguillid_herpesvirus_1,0.29368
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2,0.23695
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Macacine_alphaherpesvirus_1,0.22718
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Luteoviridae|g__Polerovirus|s__Pepper_vein_yellows_virus,0.21429
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Arabis_mosaic_virus,0.21322
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Cyprinid_herpesvirus_2,0.1721
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Suid_alphaherpesvirus_1,0.14883
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Avian_myelocytomatosis_virus,0.14059
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus|s__Fujinami_sarcoma_virus,0.10717
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Betabaculovirus|s__Choristoneura_occidentalis_granulovirus,0.10336
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_Giraffe_1,0.09895
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Bovine_alphaherpesvirus_1,0.09821
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Cercopithecine_alphaherpesvirus_2,0.09349
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Bovine_alphaherpesvirus_5,0.09059
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Saimiriine_alphaherpesvirus_1,0.0903
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Reoviridae|g__Rotavirus|s__Rotavirus_D,0.08639
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus|s__Pestivirus_A,0.07918
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Okra_mosaic_virus,0.04346
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Maculavirus|s__Grapevine_fleck_virus,0.04049
patient6tumor5,k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Fimoviridae|g__Emaravirus|s__Rose_rosette_emaravirus,0.03468
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Flavivirus|s__Sepik_virus,0.02318
patient6tumor5,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus|s__Onion_yellow_dwarf_virus,0.02248
patient6tumor5,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_SCN_67_85,0.00492
patient6tumor6,k__Viruses,100
patient6tumor6,k__Viruses|p__Viruses_unclassified,100
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified,100
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales,41.62242
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales,30.22235
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified,28.0111
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales,0.10342
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales,0.04071
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae,41.62242
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae,26.95106
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae,15.32077
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae,12.25511
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae,3.27129
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Luteoviridae,0.21357
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae,0.10342
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Narnaviridae,0.09543
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae,0.08215
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Virgaviridae,0.04407
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae,0.04071
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified,33.84125
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus,26.95106
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Partitiviridae|g__Alphapartitivirus,15.32077
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Potyviridae|g__Potyvirus,12.25511
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus,7.62247
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus,1.58791
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus,0.62645
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus,0.60492
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus,0.41483
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Luteoviridae|g__Polerovirus,0.21357
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Alpharetrovirus,0.14012
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__T7virus,0.10342
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Narnaviridae|g__Mitovirus,0.09543
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Flaviviridae|g__Pestivirus,0.05918
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Virgaviridae|g__Furovirus,0.04407
patient6tumor6,k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Tymovirales|f__Tymoviridae|g__Tymovirus,0.04071
